StartTime,EndTime,FlowID,FlowMeter,FlowType,RecShipID,InService,MeasMass,MeasLiqVol,MeasGasVol,MeasGasLiqVol,RecMass,RecLiqVol,RecGasVol,RecGasLiqVol,ProductDensity,ProductMolecularWeight,LiquidDensity,GasMolecularWeight,Product,ProductDesc,ProductCategory,ProductFamily,ProductGroup,ProductSortIndex,TrackingGroup,PhysicalState,IsCharge,RecShipSrc,RecShipDest,SourceCC,DestinationCC,FlowCC,TankOpenVol,TankOpenMass,TankCloseVol,TankCloseMass,TankStatus,TankDensity,TankCloseRecMass,TankCloseRecVol,OpenFlag,CloseFlag
12/27/2020 0:00,12/27/2020 23:59,TT_122720_0028,TT_122720_0028,R,R_SourCrude_PL,IS,11444943.68,35623,0,0,11064381.39,34438.47949,0,0,23.60000038,,22.72,0,ASPH_SOUR,Asphalt Unit Crude,010 Crudes,ASPHALT SOUR,SWC,2,CRU,LIQUID,Y,R_SourCrude_PL,TK776,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
12/28/2020 0:00,12/28/2020 23:59,TT_122820_0027,TT_122820_0027,R,R_SourCrude_PL,IS,11526660.27,35882,0,0,11179538.14,34801.42367,0,0,23.60000038,,22.74,0,ASPH_SOUR,Asphalt Unit Crude,010 Crudes,ASPHALT SOUR,SWC,2,CRU,LIQUID,Y,R_SourCrude_PL,TK776,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
12/29/2020 0:00,12/29/2020 23:59,TT_122920_0029,TT_122920_0029,R,R_SourCrude_PL,IS,11455766.93,35659,0,0,11100116.32,34551.94666,0,0,23.60000038,,22.73,0,ASPH_SOUR,Asphalt Unit Crude,010 Crudes,ASPHALT SOUR,SWC,2,CRU,LIQUID,Y,R_SourCrude_PL,TK776,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
12/30/2020 0:00,12/30/2020 23:59,TT_123020_0029,TT_123020_0029,R,R_SourCrude_PL,IS,12127289.68,37786,0,0,11726967.72,36538.68374,0,0,23.60000038,,22.88,0,ASPH_SOUR,Asphalt Unit Crude,010 Crudes,ASPHALT SOUR,SWC,2,CRU,LIQUID,Y,R_SourCrude_PL,TK776,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
12/31/2020 0:00,12/31/2020 23:59,TT_123120_0025,TT_123120_0025,R,R_SourCrude_PL,IS,12313911.04,38447,0,0,0,0,0,0,23.60000038,,23.2,0,ASPH_SOUR,Asphalt Unit Crude,010 Crudes,ASPHALT SOUR,SWC,2,CRU,LIQUID,Y,R_SourCrude_PL,TK776,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
11/30/2020 0:00,11/30/2020 23:59,TK775,,T,,IS,0,0,0,0,0,0,0,0,40,0,42.15999985,0,DOM_SWT_CD,WP SCTU Crude,010 Crudes,CRUDE,SWC,1,CRU,LIQUID,Y,,,West_Plt,West_Plt,West_Plt,68091.71488,19427563.78,79924.99107,22803770.84,IS,42.15999985,23003239.52,80624.10934,Y,N
11/30/2020 0:00,11/30/2020 23:59,TK775Hold,,T,,OS,0,0,0,0,0,0,0,0,40,0,35.41,0,DOM_SWT_CD,WP SCTU Crude,010 Crudes,CRUDE,SWC,1,CRU,LIQUID,Y,,,West_Plt,West_Plt,West_Plt,0,0,0.0001,0.029685305,OS,35.41,0,0,Y,N
1/1/2021 0:00,1/1/2021 23:59,TT_010121_0033,TT_010121_0033,R,R_SwtCrude_PL,IS,5925129.327,20767,0,0,6015542.902,21083.89076,0,0,40,,42.16,0,DOM_SWT_CD,WP SCTU Crude,010 Crudes,CRUDE,SWC,1,CRU,LIQUID,Y,R_SwtCrude_PL,TK775,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
1/1/2021 0:00,1/1/2021 23:59,TT_010121_0034,TT_010121_0034,R,R_SwtCrude_TR,IS,571023.5974,1515.5,0,0,571863.894,1517.730152,0,0,40,,0,0,DOM_SWT_CD,WP SCTU Crude,010 Crudes,CRUDE,SWC,1,CRU,LIQUID,Y,R_SwtCrude_TR,TK775,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
1/2/2021 0:00,1/2/2021 23:59,TT_010221_0027,TT_010221_0027,R,R_SwtCrude_PL,IS,8160569.606,28602,0,0,8307594.616,29117.30831,0,0,40,,42.16,0,DOM_SWT_CD,WP SCTU Crude,010 Crudes,CRUDE,SWC,1,CRU,LIQUID,Y,R_SwtCrude_PL,TK775,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
1/2/2021 0:00,1/2/2021 23:59,TT_010221_0028,TT_010221_0028,R,R_SwtCrude_TR,IS,492712.1258,1710.5,0,0,493248.4046,1712.361746,0,0,40,,40.51,0,DOM_SWT_CD,WP SCTU Crude,010 Crudes,CRUDE,SWC,1,CRU,LIQUID,Y,R_SwtCrude_TR,TK775,,West_Plt,West_Plt,0,0,0,0,,0,0,0,N,N
