site,tag,alias,datetime,value,avgvalue,strvalue,quality
srphd,03TK012.VOLN,Tank 012 Volume,2021-04-16T00:00:00.000Z,10586.27246,10893.91667,"""""",0
srphd,03TK013.VOLN,Tank 013 Volume,2021-04-16T00:00:00.000Z,18696.17188,18696.17188,"""""",0
srphd,03TK014.VOLN,Tank 014 Volume,2021-04-16T00:00:00.000Z,5779.486816,5679.221918,"""""",0
srphd,03TK015.VOLN,Tank 015 Volume,2021-04-16T00:00:00.000Z,3429.948975,3430.012672,"""""",0
srphd,03TK016.VOLN,Tank 016 Volume,2021-04-16T00:00:00.000Z,1761.711914,1760.909208,"""""",0
srphd,03TK017.VOLN,Tank 017 Volume,2021-04-16T00:00:00.000Z,2779.74707,2787.510487,"""""",0
srphd,03TK018.VOLN,Tank 018 Volume,2021-04-16T00:00:00.000Z,1071.314331,1071.314331,"""""",0
srphd,03TK019.VOLN,Tank 019 Volume,2021-04-16T00:00:00.000Z,1270.745728,1270.745728,"""""",0
srphd,03TK020.VOLN,Tank 020 Volume,2021-04-16T00:00:00.000Z,2483.072021,2482.248825,"""""",0
srphd,03TK021.VOLN,Tank 021 Volume,2021-04-16T00:00:00.000Z,11916.7207,11916.7207,"""""",0
srphd,03TK022.VOLN,Tank 022 Volume,2021-04-16T00:00:00.000Z,2626.033691,2626.033691,"""""",0
srphd,03TK023.VOLN,Tank 023 Volume,2021-04-16T00:00:00.000Z,7303.450684,7303.450684,"""""",0
srphd,03TK025.VOLN,Tank 025 Volume,2021-04-16T00:00:00.000Z,459.8988953,458.1521628,"""""",0
srphd,03TK027.VOLN,Tank 027 Volume,2021-04-16T00:00:00.000Z,945.4212646,945.4212646,"""""",0
srphd,03TK028.VOLN,Tank 028 Volume,2021-04-16T00:00:00.000Z,1041.323853,1042.139907,"""""",0
srphd,03TK029.VOLN,Tank 029 Volume,2021-04-16T00:00:00.000Z,945.4197998,945.4197998,"""""",0
srphd,03TK031.VOLN,Tank 031 Volume,2021-04-16T00:00:00.000Z,88.01270294,86.96896256,"""""",0
srphd,03TK032.VOLN,Tank 032 Volume,2021-04-16T00:00:00.000Z,186.5009766,187.7521721,"""""",0
srphd,03TK033.VOLN,Tank 033 Volume,2021-04-16T00:00:00.000Z,10117.25391,10118.03173,"""""",0
srphd,03TK034.VOLN,Tank 034 Volume,2021-04-16T00:00:00.000Z,2130.793945,2130.793945,"""""",0
srphd,03TK038.VOLN,Tank 038 Volume,2021-04-16T00:00:00.000Z,1929.958496,1929.958496,"""""",0
srphd,03TK039.VOLN,Tank 039 Volume,2021-04-16T00:00:00.000Z,-5951.353516,-5951.353516,"""""",0
srphd,03TK040.VOLN,Tank 040 Volume,2021-04-16T00:00:00.000Z,823.8811646,823.2309088,"""""",0
srphd,03TK041.VOLN,Tank 041 Volume,2021-04-16T00:00:00.000Z,11195.2168,11195.2168,"""""",0
srphd,03TK042.VOLN,Tank 042 Volume,2021-04-16T00:00:00.000Z,5629.938477,5634.666175,"""""",0
srphd,03TK043.VOLN,Tank 043 Volume,2021-04-16T00:00:00.000Z,1677.131836,1670.942562,"""""",0
srphd,03TK044.VOLN,Tank 044 Volume,2021-04-16T00:00:00.000Z,7295.265625,7305.106706,"""""",0
srphd,03TK049.VOLN,Tank 049 Volume,2021-04-16T00:00:00.000Z,6658.865234,6649.034816,"""""",0
srphd,03TK050.VOLN,Tank 050 Volume,2021-04-16T00:00:00.000Z,11634.13281,11634.13281,"""""",0
srphd,03TK051.VOLN,Tank 051 Volume,2021-04-16T00:00:00.000Z,5279.108398,5177.85498,"""""",0
srphd,03TK054.VOLN,Tank 054 Volume,2021-04-16T00:00:00.000Z,232.7422638,232.7422638,"""""",0
srphd,03TK055.VOLN,Tank 055 Volume,2021-04-16T00:00:00.000Z,2423.125977,2423.845828,"""""",0
srphd,03TK058.VOLN,Tank 058 Volume,2021-04-16T00:00:00.000Z,2144.017822,2277.295194,"""""",0
srphd,03TK070.VOLN,Tank 070 Volume,2021-04-16T00:00:00.000Z,13693.47461,13695.28881,"""""",0
srphd,03TK071.VOLN,Tank 071 Volume,2021-04-16T00:00:00.000Z,7501.581543,7502.062012,"""""",0
srphd,03TK072.VOLN,Tank 072 Volume,2021-04-15T00:00:00.000Z,8801.304688,8801.304688,"""""",0
srphd,03TK072.VOLN,Tank 072 Volume,2021-04-16T00:00:00.000Z,5002.494629,6900.78959,"""""",0
srphd,03TK073.VOLN,Tank 073 Volume,2021-04-15T00:00:00.000Z,11305.80859,11305.80859,"""""",0
srphd,03TK073.VOLN,Tank 073 Volume,2021-04-16T00:00:00.000Z,15468.83496,11385.78176,"""""",0
srphd,03TK074.VOLN,Tank 074 Volume,2021-04-15T00:00:00.000Z,10833.69434,10833.69434,"""""",0
srphd,03TK074.VOLN,Tank 074 Volume,2021-04-16T00:00:00.000Z,13256.41211,13089.27522,"""""",0
srphd,03TK075.VOLN,Tank 075 Volume,2021-04-15T00:00:00.000Z,11986.42871,11986.42871,"""""",0
srphd,03TK075.VOLN,Tank 075 Volume,2021-04-16T00:00:00.000Z,10222.27539,11679.69278,"""""",0
srphd,03TK076.VOLN,Tank 076 Volume,2021-04-15T00:00:00.000Z,7046.618164,7046.618164,"""""",0
srphd,03TK076.VOLN,Tank 076 Volume,2021-04-16T00:00:00.000Z,7044.834473,7045.570039,"""""",0
srphd,03TK078.VOLN,Tank 078 Volume,2021-04-15T00:00:00.000Z,10994.66406,10994.66406,"""""",0
srphd,03TK078.VOLN,Tank 078 Volume,2021-04-16T00:00:00.000Z,10611.03906,10831.83934,"""""",0
srphd,03TK079.VOLN,Tank 079 Volume,2021-04-15T00:00:00.000Z,19683.41016,19683.41016,"""""",0
srphd,03TK079.VOLN,Tank 079 Volume,2021-04-16T00:00:00.000Z,19232.23438,19037.82592,"""""",0
srphd,03TK080.VOLN,Tank 080 Volume,2021-04-15T00:00:00.000Z,6319.924316,6319.924316,"""""",0
srphd,03TK080.VOLN,Tank 080 Volume,2021-04-16T00:00:00.000Z,10069.79199,8189.979714,"""""",0
srphd,03TK082.VOLN,Tank 082 Volume,2021-04-16T00:00:00.000Z,1218.729248,1218.729248,"""""",0
srphd,03TK086.VOLN,Tank 086 Volume,2021-04-16T00:00:00.000Z,20858.26563,20858.26563,"""""",0
srphd,03TK127.VOLN,Tank 127 Volume,2021-04-16T00:00:00.000Z,63.18785477,63.18785477,"""""",0
srphd,03TK128.VOLN,Tank 128 Volume,2021-04-16T00:00:00.000Z,167.2110291,167.2110291,"""""",0
srphd,03TK129.VOLN,Tank 129 Volume,2021-04-16T00:00:00.000Z,232.2202606,231.868279,"""""",0
srphd,03TK130.VOLN,Tank 130 Volume,2021-04-16T00:00:00.000Z,490.8644104,488.5423328,"""""",0
srphd,03TK131.VOLN,Tank 131 Volume,2021-04-16T00:00:00.000Z,534.7901611,534.7901611,"""""",0
srphd,YT.03TKVOLMAN2.CV,Tank Volume manual entry,2021-04-16T00:00:00.000Z,45,45,"""""",0
srphd,YT.08WL003.VOLN,08 Well 003 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,4038.0896,4037.350979,"""""",0
srphd,YT.08WL004.VOLN,08 Well 004 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,1012.890015,1012.890015,"""""",0
srphd,YT.08WL005.VOLN,08 Well 005 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,2880.238281,2773.316287,"""""",0
srphd,YT.08WL007.VOLN,08 Well 007 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,5116.074219,4856.993036,"""""",0
srphd,YT.08WL008.VOLN,08 Well 008 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,851.3699951,851.3699951,"""""",0
srphd,YT.08WL009.VOLN,08 Well 009 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,6732.890137,6732.890137,"""""",0
srphd,YT.08WL010.VOLN,08 Well 010 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,4789.496582,4693.905284,"""""",0
srphd,YT.08WL013.VOLN,08 Well 013 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,1314.407104,1352.336233,"""""",0
srphd,YT.08WL014.VOLN,08 Well 014 Volume Month End Adjusted,2021-04-16T00:00:00.000Z,1825.120605,1839.478352,"""""",0
srphd,03TK001.VOLN,Tank 001 Volume,2021-04-16T00:00:00.000Z,1291.190063,1291.190063,"""""",0
srphd,03TK001.VOLN,Tank 001 Volume,2021-04-17T00:00:00.000Z,1289.46521,1290.218275,"""""",0
srphd,03TK002.VOLN,Tank 002 Volume,2021-04-16T00:00:00.000Z,0,0,"""""",0
