site,tag,alias,datetime,value,avgvalue,strvalue,quality
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-13T00:00:00.000Z,518170.969,520029.5766,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-13T00:00:00.000Z,61377.7344,59564.84286,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-13T00:00:00.000Z,28794.791,28060.70403,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-13T00:00:00.000Z,48551.832,48146.72946,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-13T00:00:00.000Z,23816.2363,23902.79512,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-13T00:00:00.000Z,22807.957,23860.62333,"""""",0
oilsandspi,LVGO_INV_PA,Total LVGO Storage - Prod Acct,2021-04-13T00:00:00.000Z,24453.5039,25953.58477,"""""",0
oilsandspi,PB_INV_PA,Total Product Butane Storage - Prod Acct,2021-04-13T00:00:00.000Z,4611.32373,4523.873828,"""""",0
oilsandspi,PGO_INV_PA,Total Product Gas Oil Storage - Prod Acct,2021-04-13T00:00:00.000Z,43697.59,45073.70164,"""""",0
oilsandspi,PK_INV_PA,Total Product Kerosene Storage - Prod Acct,2021-04-13T00:00:00.000Z,109754.352,110278.2753,"""""",0
oilsandspi,PN_INV_PA,Total Product Naphtha Storage - Prod Acct,2021-04-13T00:00:00.000Z,33669.293,33281.92766,"""""",0
oilsandspi,STF_BIT_QTY_PA,Bit in STF (Bit Portion of D/B) PA,2021-04-13T00:00:00.000Z,295836.75,295526.9007,"""""",0
oilsandspi,STF_DB_DIL_QTY,Diluent portion of D/B Storage in BBL,2021-04-13T00:00:00.000Z,180817.828,182248.714,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-14T00:00:00.000Z,520803.375,523565.1102,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-14T00:00:00.000Z,61747.1641,61124.22167,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-14T00:00:00.000Z,32174.1719,30379.486,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-14T00:00:00.000Z,58696.5859,53087.6916,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-14T00:00:00.000Z,21320.4355,22496.3052,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-14T00:00:00.000Z,27218.9238,24284.64915,"""""",0
oilsandspi,LVGO_INV_PA,Total LVGO Storage - Prod Acct,2021-04-14T00:00:00.000Z,23325.44,24759.54078,"""""",0
oilsandspi,PB_INV_PA,Total Product Butane Storage - Prod Acct,2021-04-14T00:00:00.000Z,4469.33936,4658.416004,"""""",0
oilsandspi,PGO_INV_PA,Total Product Gas Oil Storage - Prod Acct,2021-04-14T00:00:00.000Z,51787.82,47742.18591,"""""",0
oilsandspi,PK_INV_PA,Total Product Kerosene Storage - Prod Acct,2021-04-14T00:00:00.000Z,120627.32,114692.8336,"""""",0
oilsandspi,PN_INV_PA,Total Product Naphtha Storage - Prod Acct,2021-04-14T00:00:00.000Z,41115.207,41037.8171,"""""",0
oilsandspi,STF_BIT_QTY_PA,Bit in STF (Bit Portion of D/B) PA,2021-04-14T00:00:00.000Z,298108,298963.0354,"""""",0
oilsandspi,STF_DB_DIL_QTY,Diluent portion of D/B Storage in BBL,2021-04-14T00:00:00.000Z,182214.359,183156.4726,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-15T00:00:00.000Z,515206.2,517020.3362,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-15T00:00:00.000Z,66013,64280.97307,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-15T00:00:00.000Z,33179.75,33478.91616,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-15T00:00:00.000Z,62256.4844,61575.81811,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-15T00:00:00.000Z,21024.1367,21114.58547,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-15T00:00:00.000Z,28517.625,28040.66813,"""""",0
oilsandspi,LVGO_INV_PA,Total LVGO Storage - Prod Acct,2021-04-15T00:00:00.000Z,24515.0352,25416.00502,"""""",0
oilsandspi,PB_INV_PA,Total Product Butane Storage - Prod Acct,2021-04-15T00:00:00.000Z,4894.39551,4968.788841,"""""",0
oilsandspi,PGO_INV_PA,Total Product Gas Oil Storage - Prod Acct,2021-04-15T00:00:00.000Z,47581.48,51523.89644,"""""",0
oilsandspi,PK_INV_PA,Total Product Kerosene Storage - Prod Acct,2021-04-15T00:00:00.000Z,92595.7656,107047.1417,"""""",0
oilsandspi,PN_INV_PA,Total Product Naphtha Storage - Prod Acct,2021-04-15T00:00:00.000Z,46949.65,36013.0219,"""""",0
oilsandspi,STF_BIT_QTY_PA,Bit in STF (Bit Portion of D/B) PA,2021-04-15T00:00:00.000Z,292775.156,295424.272,"""""",0
oilsandspi,STF_DB_DIL_QTY,Diluent portion of D/B Storage in BBL,2021-04-15T00:00:00.000Z,183071.563,181559.2397,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-16T00:00:00.000Z,524523.063,520839.8587,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-16T00:00:00.000Z,58832.6,59672.98719,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-16T00:00:00.000Z,43458.0234,36816.522,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-16T00:00:00.000Z,55087.918,58843.42862,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-16T00:00:00.000Z,19974.082,20759.61482,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-16T00:00:00.000Z,28621.17,30624.02942,"""""",0
oilsandspi,LVGO_INV_PA,Total LVGO Storage - Prod Acct,2021-04-16T00:00:00.000Z,22904.9844,20486.921,"""""",0
oilsandspi,PB_INV_PA,Total Product Butane Storage - Prod Acct,2021-04-16T00:00:00.000Z,3209.712,4237.282848,"""""",0
oilsandspi,PGO_INV_PA,Total Product Gas Oil Storage - Prod Acct,2021-04-16T00:00:00.000Z,39679.56,43795.91029,"""""",0
oilsandspi,PK_INV_PA,Total Product Kerosene Storage - Prod Acct,2021-04-16T00:00:00.000Z,94860.86,92739.83676,"""""",0
oilsandspi,PN_INV_PA,Total Product Naphtha Storage - Prod Acct,2021-04-16T00:00:00.000Z,52328.9141,48122.79067,"""""",0
oilsandspi,STF_BIT_QTY_PA,Bit in STF (Bit Portion of D/B) PA,2021-04-16T00:00:00.000Z,297887.875,295892.3683,"""""",0
oilsandspi,STF_DB_DIL_QTY,Diluent portion of D/B Storage in BBL,2021-04-16T00:00:00.000Z,186000.547,184757.5349,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-17T00:00:00.000Z,499516.031,513372.0952,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-17T00:00:00.000Z,72451.99,65675.8395,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-17T00:00:00.000Z,44898.23,47245.77897,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-17T00:00:00.000Z,57962.9375,53255.80588,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-17T00:00:00.000Z,19828.53,19371.54393,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-17T00:00:00.000Z,31726.9453,29075.26752,"""""",0
oilsandspi,LVGO_INV_PA,Total LVGO Storage - Prod Acct,2021-04-17T00:00:00.000Z,25267.0977,25720.45621,"""""",0
oilsandspi,PB_INV_PA,Total Product Butane Storage - Prod Acct,2021-04-17T00:00:00.000Z,1940.74036,2816.483718,"""""",0
oilsandspi,PGO_INV_PA,Total Product Gas Oil Storage - Prod Acct,2021-04-17T00:00:00.000Z,41130.5469,40855.73796,"""""",0
oilsandspi,PK_INV_PA,Total Product Kerosene Storage - Prod Acct,2021-04-17T00:00:00.000Z,89562.25,90298.96178,"""""",0
oilsandspi,PN_INV_PA,Total Product Naphtha Storage - Prod Acct,2021-04-17T00:00:00.000Z,51782.7148,50560.73895,"""""",0
oilsandspi,STF_BIT_QTY_PA,Bit in STF (Bit Portion of D/B) PA,2021-04-17T00:00:00.000Z,282354.344,291570.8569,"""""",0
oilsandspi,STF_DB_DIL_QTY,Diluent portion of D/B Storage in BBL,2021-04-17T00:00:00.000Z,177498.219,182009.1938,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T01:00:00.000Z,499314.719,499411.8351,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T02:00:00.000Z,500138.3,499733.8951,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T03:00:00.000Z,501299.938,500927.9705,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T04:00:00.000Z,503188.5,502599.4968,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T05:00:00.000Z,504795.25,504413.4439,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T06:00:00.000Z,505157.4,505070.5801,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T07:00:00.000Z,504856.3,504998.4269,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T08:00:00.000Z,504937.7,505082.3591,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T09:00:00.000Z,506135.938,506153.4973,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T10:00:00.000Z,506657.4,506309.3182,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T11:00:00.000Z,507604.156,507234.7808,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T12:00:00.000Z,508371,508048.8405,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T13:00:00.000Z,509429.969,509048.6129,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T14:00:00.000Z,510403.281,510044.2866,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T15:00:00.000Z,511091.219,512073.5266,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T16:00:00.000Z,513788.75,513437.1716,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T17:00:00.000Z,514769.063,514559.0564,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T18:00:00.000Z,515047.375,515142.1441,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T19:00:00.000Z,515225.969,515519.619,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T20:00:00.000Z,515497.1,515653.2587,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T21:00:00.000Z,515577.469,515438.7737,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T22:00:00.000Z,515626.531,515394.8865,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-18T23:00:00.000Z,514681.031,514809.5536,"""""",0
oilsandspi,DB_INV_PA,Total Diluted Bitumen Storage - Prod Acct,2021-04-19T00:00:00.000Z,513977.563,514358.131,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T01:00:00.000Z,72450.9,72472.83389,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T02:00:00.000Z,72170.65,72308.21387,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T03:00:00.000Z,71726.09,71893.40591,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T04:00:00.000Z,71061.3047,71249.38144,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T05:00:00.000Z,70449.6,70629.08948,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T06:00:00.000Z,70228.125,70295.34795,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T07:00:00.000Z,70347.67,70316.90287,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T08:00:00.000Z,70365.9,70355.72116,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T09:00:00.000Z,70555.55,70407.97163,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T10:00:00.000Z,70963.11,70802.09822,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T11:00:00.000Z,70853.1953,70876.02986,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T12:00:00.000Z,70665.56,70775.80167,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T13:00:00.000Z,70534.29,70557.86229,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T14:00:00.000Z,70545.8047,70545.41152,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T15:00:00.000Z,70539.6,70404.61414,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T16:00:00.000Z,70369.875,70334.4329,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T17:00:00.000Z,70504.46,70473.30183,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T18:00:00.000Z,70526.5859,70564.26802,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T19:00:00.000Z,70640.41,70657.60285,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T20:00:00.000Z,70745.9141,70778.80385,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T21:00:00.000Z,71193.82,71035.36242,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T22:00:00.000Z,71326.77,71401.24645,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-18T23:00:00.000Z,71952.26,71816.28686,"""""",0
oilsandspi,DIL_INV_PA,Total Free Diluent Storage - Prod Acct,2021-04-19T00:00:00.000Z,72312.8047,72213.63838,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T01:00:00.000Z,44032.98,44340.489,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T02:00:00.000Z,43480.8672,43697.45673,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T03:00:00.000Z,43192.4531,43251.37206,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T04:00:00.000Z,43052.3672,43087.66119,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T05:00:00.000Z,42838.11,42915.57217,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T06:00:00.000Z,42796.91,42816.54867,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T07:00:00.000Z,42722.7461,42765.59582,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T08:00:00.000Z,42640.3438,42643.49885,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T09:00:00.000Z,42524.9727,42538.29619,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T10:00:00.000Z,42269.5156,42414.41333,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T11:00:00.000Z,41989.34,42120.22849,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T12:00:00.000Z,41709.1641,41814.91859,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T13:00:00.000Z,41334.918,41489.13679,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T14:00:00.000Z,41079.43,41167.34007,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T15:00:00.000Z,41038.23,40887.81847,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T16:00:00.000Z,40411.875,40538.51833,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T17:00:00.000Z,40073.9727,40145.40169,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T18:00:00.000Z,39867.94,39758.19075,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T19:00:00.000Z,39563.0039,39406.69401,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T20:00:00.000Z,38928.4141,39071.26631,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T21:00:00.000Z,38598.76,38738.44978,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T22:00:00.000Z,38524.5859,38432.82971,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-18T23:00:00.000Z,38129,38077.34886,"""""",0
oilsandspi,HVGO_INV_PA,Total HVGO Storage - Prod Acct,2021-04-19T00:00:00.000Z,37576.82,37725.57634,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T01:00:00.000Z,58347.3359,58210.29419,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T02:00:00.000Z,58514.54,58478.15367,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T03:00:00.000Z,58598.1055,58536.26336,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T04:00:00.000Z,59015.93,58900.889,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T05:00:00.000Z,59341.84,59212.17239,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T06:00:00.000Z,59584.1836,59404.3821,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T07:00:00.000Z,60127.36,59863.49424,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T08:00:00.000Z,60428.2656,60439.40877,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T09:00:00.000Z,61038.2969,60940.8078,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T10:00:00.000Z,61447.7734,61266.01391,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T11:00:00.000Z,61899.0234,61671.29937,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T12:00:00.000Z,61915.74,61947.88049,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T13:00:00.000Z,61497.9063,61615.73681,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T14:00:00.000Z,61447.7031,61458.73565,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T15:00:00.000Z,61464.4844,61467.26794,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T16:00:00.000Z,61197.0742,61337.18991,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T17:00:00.000Z,61013.2227,61036.58544,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T18:00:00.000Z,60963.02,60948.81252,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T19:00:00.000Z,60929.5938,60908.87691,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T20:00:00.000Z,60578.6172,60649.24032,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T21:00:00.000Z,60545.1875,60540.03475,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T22:00:00.000Z,60486.6875,60493.23652,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-18T23:00:00.000Z,60210.9258,60326.10574,"""""",0
oilsandspi,IGO_INV_PA,Total Intermediate Gas Oil Storage - Prod Acct,2021-04-19T00:00:00.000Z,59960.2227,59992.39816,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T01:00:00.000Z,20010.47,19944.27877,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T02:00:00.000Z,20156.0234,20098.75444,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T03:00:00.000Z,20285.9785,20250.89092,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T04:00:00.000Z,20332.7617,20318.46897,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T05:00:00.000Z,20233.9961,20281.64745,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T06:00:00.000Z,20249.5918,20232.95639,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T07:00:00.000Z,20270.3867,20260.50788,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T08:00:00.000Z,20280.7813,20278.52914,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T09:00:00.000Z,20389.9434,20327.91185,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T10:00:00.000Z,20343.1582,20388.81877,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T11:00:00.000Z,20176.8125,20255.1359,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T12:00:00.000Z,20046.86,20091.56357,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T13:00:00.000Z,19880.5117,19937.08807,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T14:00:00.000Z,19818.1348,19841.95913,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T15:00:00.000Z,19807.74,19811.55003,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T16:00:00.000Z,19792.1426,19805.13882,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T17:00:00.000Z,19750.5566,19759.567,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T18:00:00.000Z,19740.16,19728.63677,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T19:00:00.000Z,19693.375,19671.97541,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T20:00:00.000Z,19615.4,19627.35649,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T21:00:00.000Z,19579.0137,19573.20811,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T22:00:00.000Z,19490.6445,19492.63483,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-18T23:00:00.000Z,19412.666,19427.91672,"""""",0
oilsandspi,IK_INV_PA,Total Intermediate Kerosene Storage - Prod Acct,2021-04-19T00:00:00.000Z,19324.2969,19339.8919,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T01:00:00.000Z,31991.7969,31893.82337,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T02:00:00.000Z,32169.64,32099.21161,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T03:00:00.000Z,32026.2188,32127.03317,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T04:00:00.000Z,31569.43,31710.4264,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T05:00:00.000Z,30788.9766,31114.99566,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T06:00:00.000Z,30186.9063,30455.04615,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T07:00:00.000Z,29756.9219,29941.21568,"""""",0
oilsandspi,IN_INV_PA,Total Intermediate Naphtha Storage - Prod Acct,2021-04-18T08:00:00.000Z,29656.582,29656.18852,"""""",0
